surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_ed,cons_social,cons_other,ent_wagelabor,ent_ownfarm,ent_business,ent_nonagbusiness,ent_employees,ent_nonag_revenue,ent_nonag_flowcost,ent_farmrevenue,ent_farmexpenses,ent_animalstockrev,labor_primary,wage_expenditures,durable_investment,nondurable_investment,given_mpesa,amount_given_mpesa,received_mpesa,amount_received_mpesa,net_mpesa,saved_mpesa,amount_saved_mpesa,early_survey,depressed,day_of_week
687,99,24-Sep-61,0,18.0,1,1,2,6,0.0,101.6976,16.015369,0.0,0.25,0,0.0,1.0676913000000001,46.124264000000004,0,1,0,1,0,3.203074,0.10676913,6.9399939,1.3123707,0.0,0,0,101.6976,1.4191397,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1153,209,05-Nov-61,1,61.0,0,1,4,1,173.14723,7.367070200000001,0.0,0.0,1.75,0,1.8684598000000001,0.0,22.421518,1,0,0,0,0,0.0,0.0,4.3735309,5.5961485,0.0,1,0,183.07675,12.269219,0,0.0,0,0.0,0.0,0,0.0,0,0,1
180,17,20-Sep-61,1,43.0,1,6,10,9,12.390944000000001,133.72833,0.0,0.0,2.0,0,3.8169962999999996,0.80076849,6.5663018,0,1,0,1,0,0.0,3.203074,2.4023056,0.20019212,9.6092224,0,0,199.77077,8.8217993,0,0.0,0,0.0,0.0,0,0.0,0,0,4
406,27,07-Sep-60,0,52.0,1,0,2,9,202.06248,128.92372,0.0,4.8046112,1.25,0,0.0,3.4833429,14.573986999999999,1,0,0,0,0,0.0,0.0,11.157374,1.2678833999999999,6.406148,1,0,347.00158999999996,6.0724945,0,0.0,0,0.0,0.0,0,0.0,1,0,4
954,71,21-Sep-61,0,62.0,0,0,2,9,0.0,175.20815,0.0,0.0,7.0,0,0.26692283,3.3765737999999996,11.771297,1,0,0,0,0,0.0,0.0,3.7369196000000002,0.31140998,0.0,1,0,183.85645,0.57833278,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1241,100,26-Nov-61,1,76.0,0,1,2,1,4.1303144,129.7245,0.0,0.0,2.0,0,0.0,1.2358527,4.0839195,0,0,0,0,0,0.0,0.0,0.85415304,0.07117942,0.0,0,0,138.65941999999998,10.48117,0,0.0,0,0.0,0.0,0,0.0,0,0,1
730,10,12-Oct-61,1,61.0,1,4,6,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,5
787,63,11-Sep-61,0,43.0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1407,23,14-Sep-61,1,23.0,1,4,6,10,526.67108,257.52716000000004,16.015369,8.0076847,2.0,0,1.8017291000000002,2.0019212,19.859057999999997,0,0,0,0,0,0.0,0.0,6.6730709,0.55608922,0.26692283,0,0,841.8535199999999,10.365503,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1018,59,22-Nov-61,1,22.0,1,2,4,9,28.912201,83.279922,0.0,0.0,0.5,0,0.0,1.3346142,8.0076847,1,0,0,0,0,0.0,0.0,6.9399939,0.71179426,0.93422991,1,0,121.00058,0.71179426,0,0.0,0,0.0,0.0,0,0.0,0,0,4
809,42,01-Sep-61,1,41.0,1,6,8,10,380.02625,373.79874,104.09991,8.0076847,1.0,0,16.14883,1.5348064,100.89683000000001,1,0,0,0,0,0.0,0.0,3.3365355,2.8938884999999996,43.34827,1,0,836.3041400000001,52.674994999999996,0,0.0,1,3.203074,3.203074,0,0.0,0,0,6
952,16,14-Sep-61,1,45.0,0,3,6,5,24.781887,69.987167,0.0,0.0,2.0,0,0.0,0.0,16.335678,1,0,0,0,0,0.0,0.0,0.64061481,0.21353826,3.203074,1,0,101.49551,0.21353826,0,0.0,0,0.0,0.0,0,0.0,0,0,5
860,176,09-Nov-61,1,76.0,0,0,1,5,12.390944000000001,11.210759,0.0,0.0,3.75,0,0.0,1.0009606,5.1089029,1,0,0,0,0,0.0,0.0,4.6711493,0.38926247,7.2069163,1,0,25.203239,1.0298773,0,0.0,0,0.0,0.0,1,0.0,0,0,5
427,26,25-Oct-61,1,28.0,1,3,5,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
690,125,05-Nov-61,1,31.0,1,3,5,6,20.651573000000003,60.858406,0.0,0.0,0.25,0,1.0676913000000001,1.6415755,14.173601999999999,0,0,1,1,0,89.76615100000001,29.895357,0.0,0.42707652,0.73403776,0,0,87.916122,31.390125,0,0.0,0,0.0,0.0,1,0.0,0,1,1
1314,78,25-Sep-61,1,47.0,1,2,6,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
386,29,23-Sep-61,1,30.0,1,0,2,8,648.53094,285.07358,64.06147800000001,96.09221600000001,0.0,0,0.0,4.8046112,35.073662,0,0,1,0,0,0.0,0.0,3.4699969,0.28916639,0.0,0,0,1045.7122,134.81826999999998,0,0.0,0,0.0,0.0,1,0.0,0,0,0
215,29,01-Nov-61,1,37.0,0,5,7,3,92.590485,21.941057,0.0,0.0,0.0,0,1.3346142,1.8684598000000001,52.049953,0,0,1,1,0,134.52911,35.874428,0.14680757,2.2810781,1.3346142,0,0,126.06261,44.294731,0,0.0,0,0.0,0.0,1,0.0,0,1,4
522,39,29-Nov-61,1,23.0,1,3,5,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1176,68,22-Nov-61,0,65.0,0,0,1,10,8.2606287,221.49257000000003,0.0,0.0,2.75,0,0.0,0.0,1.601537,0,1,0,0,0,0.0,0.0,8.0076847,0.66730708,0.0,0,0,237.44057999999998,0.66730708,0,0.0,0,0.0,0.0,0,0.0,0,0,4
526,44,20-Sep-61,1,34.0,1,2,4,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,8.0076847,0,0.0,-8.0076847,0,0.0,0,0,4
721,105,29-Oct-61,1,37.0,1,4,7,9,173.83041,184.81736999999998,24.023054000000002,0.0,0.0,0,0.90086454,1.4680754999999999,10.089684,0,1,0,0,0,0.0,0.0,0.0,0.0,5.2717257,0,0,364.41333,0.90086454,0,0.0,0,0.0,0.0,0,0.0,0,0,1
485,36,04-Dec-61,1,29.0,1,6,8,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
613,130,16-Nov-61,1,31.0,0,5,6,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,5
141,20,17-Aug-60,1,26.0,1,2,5,8,116.68919,290.67896,76.873779,0.0,0.0,0,2.0819981,3.3365355,137.89233000000002,0,0,0,0,0,0.0,0.0,4.217381,12.763359,3.203074,1,0,418.57892000000004,26.056116,0,0.0,0,0.0,0.0,0,0.0,1,0,4
1420,132,21-Sep-61,1,26.0,1,2,5,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
271,57,13-Nov-61,1,61.0,1,5,8,7,188.6281,120.11527,0.0,0.0,3.0,0,33.365353000000006,1.0676913000000001,14.413832999999999,0,0,1,1,0,0.0,0.0,8.0076847,0.66730708,3.0696127,0,0,318.3526,34.032661,0,0.0,0,0.0,0.0,0,0.0,0,0,2
356,36,12-Sep-61,1,27.0,1,5,7,9,8.2606287,174.56753999999998,16.015369,0.0,0.25,0,3.8436887000000004,0.3203074,25.464437,1,0,0,1,0,14.413832999999999,16.015369,0.0,0.0,0.0,1,0,190.83585,19.859057999999997,0,0.0,0,0.0,0.0,0,0.0,0,1,3
1146,45,13-Oct-61,1,80.0,0,0,1,1,235.10501000000002,30.429203,0.0,4.0038424,0.5,0,0.0,2.4023056,5.605379599999999,0,1,0,0,0,0.0,0.0,2.3088825,0.19240688,1.2011528,0,0,265.53421000000003,4.196249,0,0.0,0,0.0,0.0,0,0.0,0,0,6
218,13,03-Dec-61,1,46.0,0,7,8,5,34.766083,821.5885,14.413832999999999,0.0,3.0,0,4.6711493,8.8084536,10.409989999999999,1,0,0,0,0,0.0,0.0,12.812296,0.84525561,2.0019212,1,0,900.39685,5.5164051,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1109,97,25-Sep-61,1,35.0,0,5,6,8,687.42737,282.6713,48.046108000000004,0.0,0.0,0,0.0,0.78742236,10.810375,0,1,0,1,0,480.46109,608.58405,8.8084536,4.6044187999999995,4.0038424,0,0,1019.7463,619.2742900000001,0,0.0,1,32.030739000000004,32.030739000000004,0,0.0,0,0,2
1104,100,24-Sep-61,1,25.0,1,3,5,10,12.390944000000001,293.08127,32.030739000000004,9.6092224,0.0,0,0.98761451,1.601537,28.267128000000003,0,0,1,1,0,14.413832999999999,0.0,4.0038424,0.86749923,4.4843035,0,0,371.13522,11.464336,0,0.0,0,0.0,0.0,0,12.812296,0,0,1
681,23,10-Oct-61,1,35.0,1,4,6,10,55.417652000000004,100.41637,19.218445000000003,0.0,0.0,0,0.44843036,2.4289978,27.786666999999998,0,0,1,1,0,67.264557,18.36429,4.4843035,2.1353827,5.3384566,0,0,157.75586,23.350409,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1044,54,10-Sep-61,1,26.0,1,3,5,8,12.390944000000001,32.030739000000004,32.030739000000004,0.0,1.25,0,3.203074,7.4738393,43.305561,0,0,0,0,0,0.0,0.0,6.806532400000001,0.46711496,4.310803400000001,0,0,44.421684,4.6311111,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1076,156,29-Nov-61,1,44.0,0,2,4,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
440,69,05-Nov-61,1,36.0,1,1,3,10,346.98373,405.18887,51.249184,0.0,0.25,0,1.8684598000000001,0.80076849,59.641239,0,0,0,1,0,179.37215,102.49837,2.6692283,0.6895507,0.0,0,0,829.0463900000001,112.2633,0,0.0,0,0.0,0.0,1,8.0076847,0,0,1
73,12,21-Sep-60,1,28.0,1,0,2,9,454.7291,141.41571000000002,0.0,4.8046112,2.0,0,0.0,1.3346142,12.171681,0,0,1,1,0,3.203074,0.016015368999999998,6.753147599999999,0.6005764,1.601537,0,0,685.5105599999999,13.428887,0,0.0,0,0.0,0.0,0,0.0,1,0,4
578,41,26-Nov-61,1,45.0,1,4,6,7,38.8964,232.22287000000003,16.015369,0.0,1.0,0,2.0686522000000003,1.8684598000000001,15.534908999999999,1,0,0,1,0,0.0,38.436890000000005,5.3384566,1.712755,0.0,1,0,333.57922,42.218296,0,0.0,1,8.0076847,8.0076847,0,0.0,0,0,1
948,13,11-Oct-61,1,49.0,1,1,3,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,32.030739000000004,0,0,4
562,47,07-Nov-61,1,37.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
34,3,25-Sep-61,1,25.0,1,1,3,14,4.1303144,403.90762,72.069168,48.046108000000004,1.0,0,0.0,6.806532400000001,36.915428000000006,1,0,0,0,0,0.0,0.0,13.613064999999999,4.3708611,1.4013448999999998,1,0,480.4274,52.416969,0,0.0,0,0.0,0.0,0,0.0,0,0,2
912,55,17-Oct-61,1,45.0,0,6,7,8,381.74982,172.96599999999998,43.241501,0.0,0.0,0,4.3241501,4.4042268,8.6483002,0,0,0,0,0,0.0,0.0,8.274608599999999,2.0241648999999997,0.0,0,0,561.12195,6.3483152,0,0.0,0,0.0,0.0,1,0.0,0,0,3
1343,252,07-Nov-61,1,30.0,1,4,6,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
209,33,31-Oct-61,1,35.0,1,4,6,10,24.781887,327.51431,64.06147800000001,16.015369,0.5,0,1.4013448999999998,16.533201000000002,88.645073,0,0,1,1,0,269.05823,224.21517999999998,4.2707653,6.762044900000001,13.479604,0,0,415.55692,248.39394,0,0.0,0,0.0,0.0,0,0.0,0,1,3
1392,16,06-Oct-61,1,25.0,1,1,3,10,16.521257000000002,265.05438,48.046108000000004,0.0,0.0,0,0.0,3.3899199999999996,68.866089,1,0,0,0,0,0.0,0.0,3.4166121,2.286639,0.0,1,0,327.21945,2.286639,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1349,88,17-Oct-61,1,29.200001,1,4,6,8,408.93845,323.51047,136.13065,16.015369,0.0,0,5.3384566,4.2707653,16.495831,0,0,0,0,0,0.0,0.0,4.0038424,0.34699968,5.138264700000001,0,0,735.65198,21.700825,0,0.0,0,0.0,0.0,1,0.0,0,0,3
644,51,19-Nov-61,1,48.0,1,4,6,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
737,97,31-Oct-61,1,21.0,1,0,2,10,65.401855,332.63922,40.038425,8.0076847,0.5,0,0.0,2.7226129,46.124264000000004,1,0,0,0,0,0.0,0.0,3.7369196000000002,0.77852494,1.4680754999999999,1,0,488.04745,20.797736999999998,0,0.0,0,0.0,0.0,0,0.0,0,1,3
1051,34,01-Sep-61,0,51.0,0,0,1,7,16.521257000000002,79.59639,0.0,8.0076847,0.5,0,0.0,1.2678833999999999,5.925686799999999,1,0,0,0,0,0.0,0.0,2.1353827,2.1264853,0.0,1,0,102.8441,14.138012,0,0.0,0,0.0,0.0,0,0.0,0,0,6
333,30,29-Sep-61,1,27.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1023,209,10-Nov-61,1,23.0,1,4,6,10,8.2606287,471.65265,24.023054000000002,0.0,0.0,0,0.0,2.8026897999999996,56.774487,1,0,0,0,0,0.0,0.0,7.687377499999999,2.4912798,4.8046112,1,0,487.12018,2.4912798,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1368,85,26-Nov-61,1,39.0,1,7,12,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
917,154,12-Dec-61,1,25.0,1,5,7,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
865,28,31-Aug-61,1,22.0,1,1,3,9,0.0,24.423439000000002,0.0,0.0,0.5,0,1.601537,13.613064999999999,27.866743,0,0,0,0,0,0.0,0.0,0.0,0.0,5.605379599999999,0,0,35.954506,1.601537,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1142,175,01-Nov-61,1,26.0,1,2,5,4,74.345665,76.073006,32.030739000000004,0.0,0.0,0,2.0819981,0.66730708,22.741825,1,0,0,0,0,0.0,0.0,9.075376499999999,0.4448714,5.605379599999999,1,0,157.62558,2.5268695,0,0.0,0,0.0,0.0,0,0.0,0,0,4
609,77,07-Dec-61,1,21.0,1,3,5,9,83.646683,245.83592000000002,32.030739000000004,0.0,2.0,0,0.0,3.0696127,15.695063000000001,1,0,0,0,0,0.0,0.0,4.2707653,0.35589709999999997,0.80076849,1,0,379.93102999999996,0.35589709999999997,0,0.0,0,0.0,0.0,1,0.0,0,0,5
914,180,28-Nov-61,1,55.0,0,7,6,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,3
225,4,15-Sep-61,1,38.0,0,2,3,9,51.287338,492.95309000000003,32.030739000000004,0.0,1.5,0,3.5233815,2.5357667999999998,97.5336,0,1,0,0,0,0.0,0.0,9.3422985,2.4245493,0.0,0,0,555.13086,5.9479308,0,0.0,1,16.015369,16.015369,0,0.0,0,0,6
1416,290,09-Nov-61,0,23.0,1,1,3,8,246.81276,325.112,40.038425,96.09221600000001,1.5,0,0.0,4.6444573,37.155659,0,0,0,0,0,0.0,0.0,5.4051876,12.248422,176.16907,0,0,657.60699,114.90693999999999,0,0.0,0,0.0,0.0,0,0.0,0,0,5
963,78,26-Nov-61,1,21.0,1,1,3,10,87.776993,164.47784,24.023054000000002,336.32277999999997,0.0,0,0.0,4.4042268,12.011527000000001,0,1,0,0,0,0.0,0.0,2.8026897999999996,0.90086454,4.0038424,0,0,302.70325,342.02826,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1021,95,19-Sep-61,1,28.0,1,5,7,10,965.56207,252.24208,24.023054000000002,0.0,3.0,0,1.601537,1.601537,18.417675,0,1,0,1,0,784.75311,768.7377299999999,10.009606,7.2402821,0.66730708,0,0,1312.2948,777.57959,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1167,76,01-Oct-61,1,21.0,1,0,2,11,0.0,219.41057,56.053794999999994,0.0,0.0,0,0.0,5.3384566,42.600883,0,0,1,1,0,140.93526,13.933372,3.9371116,0.89530361,0.0,0,0,233.8244,14.828675,0,0.0,0,0.0,0.0,1,0.0,0,0,1
669,61,19-Sep-61,1,24.0,1,5,7,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
819,80,11-Sep-61,1,52.0,1,4,8,9,385.8801,193.78598,0.0,0.0,2.0,0,2.6692283,3.3365355,31.229971000000003,0,1,0,0,0,0.0,0.0,0.53384566,0.044487137,0.0,0,0,603.6890900000001,2.7137156000000004,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1238,249,13-Nov-61,1,63.0,1,0,4,8,20.651573000000003,174.56753999999998,0.0,0.0,2.5,0,0.0,26.425359999999998,37.075581,0,0,1,1,0,35.233814,7.687377499999999,1.0676913000000001,2.891664,2.4023056,0,0,256.8783,15.896145,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1008,161,27-Sep-61,0,55.0,0,2,3,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
268,22,23-Sep-61,0,36.0,1,4,6,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,4.8046112,4.8046112,1,0.0,0,0,0
373,74,27-Nov-61,1,25.0,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,1,2
945,88,19-Sep-61,0,65.0,0,0,1,6,0.0,8.8084536,0.0,0.0,3.0,0,0.0,0.0,2.2421517000000004,0,1,0,0,0,0.0,0.0,13.879988,0.19574339999999998,0.0,0,0,10.409989999999999,0.19574339999999998,0,0.0,0,0.0,0.0,0,0.0,0,0,3
902,137,28-Sep-61,1,31.0,1,3,5,7,249.90267999999998,245.19531,0.0,0.0,1.0,0,1.9752290000000001,0.93422991,20.019213,0,1,0,0,0,0.0,0.0,2.8026897999999996,0.80299288,0.80076849,0,0,550.51117,7.5828333,0,0.0,0,0.0,0.0,0,0.0,0,0,5
583,104,15-Nov-61,1,46.0,1,1,6,5,503.60967999999997,291.96021,32.030739000000004,9.6092224,1.0,0,21.353827,6.0057635000000005,32.671356,0,0,0,0,0,0.0,0.0,1.0676913000000001,0.48935851,19.351906,1,0,856.1079699999999,58.678535,0,0.0,0,0.0,0.0,0,0.0,0,0,4
639,49,18-Sep-61,1,28.0,1,3,5,3,65.401855,164.15755,64.06147800000001,32.030739000000004,0.0,0,0.6005764,1.7616907,36.515045,0,0,1,1,0,38.436890000000005,55.092873,5.3384566,4.7156363,0.0,0,0,280.00781,92.43982700000001,0,0.0,0,0.0,0.0,1,0.0,0,1,2
1071,87,10-Oct-61,1,22.0,1,3,5,7,140.7879,156.14986000000002,40.038425,4.8046112,0.75,0,1.8684598000000001,6.6730709,39.878273,1,0,0,0,0,0.0,0.0,17.376676999999997,6.252667400000001,11.210759,1,0,303.3439,20.004532,0,0.0,0,0.0,0.0,0,0.0,0,0,3
327,17,11-May-60,1,23.0,1,1,3,8,787.59839,31.229971000000003,0.0,11.210759,0.0,0,0.0,0.86749923,13.613064999999999,0,1,0,0,0,0.0,0.0,0.71401858,0.059501547,0.0,0,0,832.44141,11.270261,0,0.0,0,0.0,0.0,0,0.0,1,0,4
856,160,04-Nov-61,0,45.0,0,2,3,14,73.662476,96.09221600000001,0.0,0.0,0.34999999,0,1.601537,0.53384566,6.0858407,0,1,0,0,0,0.0,0.0,11.210759,3.2698047000000003,0.46711496,0,0,176.16083999999998,14.160256,0,0.0,0,0.0,0.0,0,0.0,0,0,0
175,12,17-Oct-61,1,26.0,1,4,6,10,736.30792,504.16385,88.08453399999999,48.046108000000004,0.5,0,3.6701891000000004,5.3117642,67.312599,0,0,0,0,0,0.0,0.0,11.27749,10.949398,32.831509000000004,0,0,1324.5525,130.73102,0,0.0,1,32.030739000000004,32.030739000000004,0,0.0,0,0,3
867,158,10-Dec-61,1,30.0,1,3,5,10,0.0,272.26129,32.030739000000004,12.812296,0.5,0,0.24023055,3.3365355,54.292103000000004,0,0,1,1,0,96.09221600000001,40.572269,0.0,8.0744152,8.0076847,0,0,272.26129,61.699211,0,0.0,0,0.0,0.0,0,0.0,0,0,1
357,74,03-Dec-61,1,34.0,1,4,7,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
220,17,30-Nov-61,1,30.0,1,6,8,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
716,41,20-Oct-61,1,56.0,1,2,5,9,41.303146000000005,233.8244,32.030739000000004,0.0,1.75,0,17.890503,1.0009606,30.429203,0,1,0,0,0,0.0,0.0,6.406148,3.203074,9.3422985,0,0,339.18903,21.093576000000002,0,0.0,0,0.0,0.0,0,0.0,0,1,6
570,95,22-Oct-61,1,30.0,1,1,3,11,627.87634,147.0211,19.218445000000003,0.0,1.5,0,14.627370999999998,7.0067244,24.983976000000002,1,0,0,0,0,0.0,0.0,7.2069163,0.8408068999999999,10.676913,1,0,782.90515,41.413078000000006,0,0.0,0,0.0,0.0,1,0.0,0,0,1
1134,173,21-Sep-61,1,61.0,1,5,7,5,8.2606287,356.34198,5.605379599999999,0.0,1.5,0,9.3422985,0.66997629,24.535547,1,0,0,0,0,0.0,0.0,6.406148,0.56943536,0.0,1,0,483.91711,9.9117336,0,0.0,1,20.819981,20.819981,0,0.0,0,0,5
1172,65,18-Oct-61,1,27.0,1,4,6,10,33.042515,66.28761300000001,0.0,0.0,0.0,0,0.96092218,1.3879986999999998,6.582316900000001,1,0,0,0,0,0.0,0.0,5.605379599999999,0.46711496,1.3346142,1,0,104.27888,1.4280372,0,0.0,0,0.0,0.0,0,0.0,0,0,4
449,20,06-Sep-61,1,39.0,0,2,4,13,22.375139,91.287605,24.023054000000002,0.0,1.0,0,0.0,0.26692283,4.7405496,0,1,0,0,0,0.0,0.0,2.1046867000000002,0.17539056,0.0,0,0,118.46735,1.7769276000000003,0,0.0,0,0.0,0.0,0,0.0,0,0,4
705,107,27-Sep-61,1,53.0,1,6,10,14,719.4295,587.7641,0.0,0.0,3.5,0,4.0038424,10.676913,104.09991,0,0,0,0,0,0.0,0.0,11.637836,1.5926396999999999,11.744603999999999,0,0,1635.5085,15.526010999999999,0,0.0,0,0.0,0.0,0,0.0,0,1,4
128,11,28-Sep-61,1,27.0,1,1,3,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1150,62,03-Oct-61,1,19.0,1,1,3,13,24.781887,285.07358,80.076851,0.0,0.75,0,0.0,4.5376883,32.351048,0,0,0,0,0,0.0,0.0,0.13346142,0.34477535,3.203074,0,0,356.30005,3.5478494,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1092,149,08-Sep-60,1,18.0,1,1,2,10,34.766083,348.33429,0.0,0.0,0.25,0,0.0,1.5348064,78.155006,0,0,0,0,0,0.0,0.0,4.3374963,0.52161175,0.0,1,0,447.16187,0.52161175,0,0.0,0,0.0,0.0,1,16.015369,1,0,5
1424,292,12-Nov-61,1,21.0,1,2,4,9,20.651573000000003,97.69375600000001,0.0,0.0,1.5,0,3.0429204,20.886711,15.663032000000001,0,0,0,0,0,0.0,0.0,2.8026897999999996,0.50048029,2.4023056,0,0,127.95455,7.547243099999999,0,0.0,0,0.0,0.0,0,0.0,0,0,1
338,31,30-Sep-61,1,35.0,0,1,2,9,200.33891,146.54063,0.0,48.046108000000004,1.0,0,3.203074,8.888530699999999,5.925686799999999,0,1,0,0,0,0.0,0.0,7.340378299999999,4.4820795,0.93422991,0,0,354.08646,58.934334,0,0.0,1,12.812296,12.812296,0,0.0,0,0,0
423,83,27-Nov-61,1,18.6,0,1,2,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
566,19,05-Sep-61,1,47.0,0,1,2,6,24.781887,74.85584300000001,15.214602,12.812296,1.0,0,0.48046109,6.8786016000000005,26.985899,1,0,0,1,0,28.827665000000003,0.0,1.981902,1.9001569999999999,1.3346142,1,0,107.96571999999999,15.192914000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,3
